title,resolution,emdb_id,fitted_pdbs,xref_UNIPROTKB,xref_ALPHAFOLD,Q-score,atom_inclusion,recommended_contour_level
Cryo-EM structure of the mRNA translating and degrading yeast 80S ribosome-Xrn1 nuclease complex,3.1,EMD-4474,6q8y,"P05738,P38011,P05740,Q3E757,P0CX29,P05749,P38061,Q02753,P0C2H8,P39939,P0CX51,P38701,P05737,P0CX55,P41057,P07280,P0CX33,P05750,P04456,P87262,P0CX35,A0A1L4AA68,Q12690,P0CX39,P04650,P04449,P05747,P14120,Q02326,P48589,P05745,Q08745,P26786,P0CX47,Q3E7X9,P49167,Q01855,P0CX87,P14126,P0CX49,P41805,P0CX84,Q3E792,P32905,P0CX41,P39516,P49166,P0CX37,P33442,P0CX45,P0CX27,P05744,P0C0W1,P25443,P35997,P0CX25,P22147,P0CX82,P26321,P10664,P05756,P36105,P05748,O13516,P0C2H6,P0C0V8,P05759,P17076,P02407,P05743,P0CH08,P02406,P0CX31,P26784,P0CX23","P05738,P38011,P05740,Q3E757,P0CX29,P05749,P38061,Q02753,P0C2H8,P39939,P0CX51,P38701,P05737,P0CX55,P41057,P07280,P0CX33,P05750,P04456,P87262,P0CX35,A0A1L4AA68,Q12690,P0CX39,P04650,P04449,P05747,P14120,Q02326,P48589,P05745,Q08745,P26786,P0CX47,Q3E7X9,P49167,Q01855,P0CX87,P14126,P0CX49,P41805,P0CX84,Q3E792,P32905,P0CX41,P39516,P49166,P0CX37,P33442,P0CX45,P0CX27,P05744,P0C0W1,P25443,P35997,P0CX25,P22147,P0CX82,P26321,P10664,P05756,P36105,P05748,O13516,P0C2H6,P0C0V8,P05759,P17076,P02407,P05743,P0CH08,P02406,P0CX31,P26784,P0CX23",0.484,0.877,0.04
"Human m6A-METTL associated complex (WTAP, VIRMA, ZC3H13, and HAKAI)",3.0,EMD-31946,7vf2,"Q69YN4,Q5T200,Q15007","Q69YN4,Q5T200,Q15007",0.484,0.758,0.36
"Hypopseudouridylated Ribosome bound with TSV IRES, eEF2, GDP, and sordarin, Structure I",2.72,EMD-28633,8evq,"A0A6A5Q7I9,P05317,P0CX51,P05737,A0A6A5Q2N7,P04650,P14120,Q08745,A0A6A5Q3W0,A0A6A5PV92,P0CX49,A0A6A5Q0E8,A0A6A5PWF7,P0CX37,P0CX45,P0CX27,P05744,P05756,P05738,P06367,A0A6A5PWR1,P0CX55,P07280,P87262,A0A1L4AA68,A0A6A5PUZ5,P05745,A0A6A5PY83,P14126,P0CX84,A0A6A5Q0W8,A0A6A5Q3Q1,A0A6A5Q700,P35997,P0CX82,P0C0V8,P02407,A0A6A5PVE9,A0A6A5Q6F2,Q02326,P05740,P05749,Q02753,A0A6A5PSE9,P0C2H8,A0A6A5Q8I3,P0CX35,P04456,P0CX39,B3LMD0,A0A6A5Q1M9,P26786,P0CX47,P32905,P0CX41,P0CX86,P49166,P0CX25,A0A6A5PRY4,P36105,O13516,A0A6A5PZ18,P0C2H6,P17076,P05743,P0CH08,P0CX31,P02406,P26784,P38011,P0CX29,P0CX33,Q12690,A0A6A5PUL8,P32324,P05748,A0A6A5PU37","A0A6A5Q7I9,P05317,P0CX51,P05737,A0A6A5Q2N7,P04650,P14120,Q08745,A0A6A5Q3W0,A0A6A5PV92,P0CX49,A0A6A5Q0E8,A0A6A5PWF7,P0CX37,P0CX45,P0CX27,P05744,P05756,P05738,P06367,A0A6A5PWR1,P0CX55,P07280,P87262,A0A1L4AA68,A0A6A5PUZ5,P05745,A0A6A5PY83,P14126,P0CX84,A0A6A5Q0W8,A0A6A5Q3Q1,A0A6A5Q700,P35997,P0CX82,P0C0V8,P02407,A0A6A5PVE9,A0A6A5Q6F2,Q02326,P05740,P05749,Q02753,A0A6A5PSE9,P0C2H8,A0A6A5Q8I3,P0CX35,P04456,P0CX39,B3LMD0,A0A6A5Q1M9,P26786,P0CX47,P32905,P0CX41,P0CX86,P49166,P0CX25,A0A6A5PRY4,P36105,O13516,A0A6A5PZ18,P0C2H6,P17076,P05743,P0CH08,P0CX31,P02406,P26784,P38011,P0CX29,P0CX33,Q12690,A0A6A5PUL8,P32324,P05748,A0A6A5PU37",0.487,0.886,0.6
"CryoEM structure of yeast 80S ribosome with Met-tRNAiMet, eIF5B, and GDP",2.9,EMD-21859,6woo,"P38011,P05740,Q3E757,P0CX29,P05749,Q02753,P38061,P05317,P0C2H8,P0CX51,P39939,P38701,P05737,P0CX55,P41057,P14127,P07280,P05750,P0CX33,P04456,P87262,P0CX35,A0A1L4AA68,Q12690,P0CX39,P04650,P04449,P05755,Q02326,P05747,P14120,P48589,P05745,Q08745,P26786,P0CX47,Q3E7X9,P49167,Q01855,P0CX49,P14126,P41805,P0CX84,P23248,Q3E792,P0CX41,P39516,P0CX43,P49166,P39730,P0CX37,P25443,P0CX45,P0CX27,P05744,P0C0W1,P26321,P0CX82,P0CX25,P35997,P46654,P51401,P10664,P05756,P36105,P05748,P0C2H6,P0C0V8,P05759,P17076,P05743,P0CH08,P02406,P0CX31,P26784,P0CX23","P38011,P05740,Q3E757,P0CX29,P05749,Q02753,P38061,P05317,P0C2H8,P0CX51,P39939,P38701,P05737,P0CX55,P41057,P14127,P07280,P05750,P0CX33,P04456,P87262,P0CX35,A0A1L4AA68,Q12690,P0CX39,P04650,P04449,P05755,Q02326,P05747,P14120,P48589,P05745,Q08745,P26786,P0CX47,Q3E7X9,P49167,Q01855,P0CX49,P14126,P41805,P0CX84,P23248,Q3E792,P0CX41,P39516,P0CX43,P49166,P39730,P0CX37,P25443,P0CX45,P0CX27,P05744,P0C0W1,P26321,P0CX82,P0CX25,P35997,P46654,P51401,P10664,P05756,P36105,P05748,P0C2H6,P0C0V8,P05759,P17076,P05743,P0CH08,P02406,P0CX31,P26784,P0CX23",0.487,0.667,0.042
Structure of yeast 80S ribosome stalled on poly(A) tract.,3.1,EMD-10397,6t7t,"P38011,P05738,P05740,Q3E757,P0CX29,P05749,Q02753,P38061,P0CX51,P39939,P0C2H8,P38701,P05737,P0CX55,P41057,P14127,P07280,P05750,A0A0J9X221,P0CX35,P0CX33,P04456,A0A1L4AA68,P87262,Q12690,P04650,P04449,P48589,P05747,P14120,Q08745,P05745,P26786,P0CX47,Q3E7X9,Q3E792,Q01855,P14126,P05739,P41805,P0CX49,P0CX84,P49167,P0CX41,P39516,P49166,P0CX37,P25443,P0CX45,P0CX27,P05744,P0C0W1,P35997,B3LI22,P26321,P0CX82,P0CX25,P10664,P05756,P36105,O13516,P05748,P0C2H6,P0C0V8,P05759,P17076,P05743,P0CH08,P0CX31,P02406,P26784,B3RHV0,P0CX23","P38011,P05738,P05740,Q3E757,P0CX29,P05749,Q02753,P38061,P0CX51,P39939,P0C2H8,P38701,P05737,P0CX55,P41057,P14127,P07280,P05750,A0A0J9X221,P0CX35,P0CX33,P04456,A0A1L4AA68,P87262,Q12690,P04650,P04449,P48589,P05747,P14120,Q08745,P05745,P26786,P0CX47,Q3E7X9,Q3E792,Q01855,P14126,P05739,P41805,P0CX49,P0CX84,P49167,P0CX41,P39516,P49166,P0CX37,P25443,P0CX45,P0CX27,P05744,P0C0W1,P35997,B3LI22,P26321,P0CX82,P0CX25,P10664,P05756,P36105,O13516,P05748,P0C2H6,P0C0V8,P05759,P17076,P05743,P0CH08,P0CX31,P02406,P26784,B3RHV0,P0CX23",0.488,0.818,0.045
Cryo-EM structure of pre-Lsg1 (PL) pre-60S ribosomal subunit,3.5,EMD-0372,6n8m,"P05738,P05740,P05749,Q02753,Q02256,P38061,P0C2H8,P05737,P04456,P87262,Q12690,P04650,P04449,P05747,P14120,P05745,P0CX23,P49167,P0CX49,P14126,P0CX84,P0CX41,P38861,P49166,Q12522,P0CX45,P0CX27,P05744,P26321,P0CX25,P0CX82,P10664,P36105,P05748,P0C2H6,P17076,P0C0W9,P05743,P0CH08,P02406,P26784,P0CX53,Q02326","P05738,P05740,P05749,Q02753,Q02256,P38061,P0C2H8,P05737,P04456,P87262,Q12690,P04650,P04449,P05747,P14120,P05745,P0CX23,P49167,P0CX49,P14126,P0CX84,P0CX41,P38861,P49166,Q12522,P0CX45,P0CX27,P05744,P26321,P0CX25,P0CX82,P10664,P36105,P05748,P0C2H6,P17076,P0C0W9,P05743,P0CH08,P02406,P26784,P0CX53,Q02326",0.488,0.891,0.02
"Cryo-Em structure of eukaryotic pre-60S ribosome subunit from Saccharomyces cerevisiae rpf2 delta 255-344 strain, C4 state.",3.2,EMD-30108,6m62,"P05738,P38779,P40078,Q08746,P05740,Q02892,P05749,Q02753,P38061,P0C2H8,P05737,P04456,P87262,P53927,Q12690,P04650,P33201,P14120,P05745,Q12080,P38202,P0CX23,P36160,P49167,P0CX49,P14126,Q03862,P0CX84,P0CX41,Q07915,P49166,P40693,Q12522,P0CX45,P53188,P05744,P25382,P26321,P0CX82,P53261,P0CX25,P53742,P10664,P36105,P05748,P0C2H6,P40010,P17076,P0C0W9,Q08004,P05743,P02406,P26784,Q02326","P05738,P38779,P40078,Q08746,P05740,Q02892,P05749,Q02753,P38061,P0C2H8,P05737,P04456,P87262,P53927,Q12690,P04650,P33201,P14120,P05745,Q12080,P38202,P0CX23,P36160,P49167,P0CX49,P14126,Q03862,P0CX84,P0CX41,Q07915,P49166,P40693,Q12522,P0CX45,P53188,P05744,P25382,P26321,P0CX82,P53261,P0CX25,P53742,P10664,P36105,P05748,P0C2H6,P40010,P17076,P0C0W9,Q08004,P05743,P02406,P26784,Q02326",0.489,0.748,0.02
cryo-EM structure of the DEAH-box helicase Prp2 in complex with its coactivator Spp2,3.15,EMD-30640,7dcr,"A0A6A5Q6Y7,A0A6A5Q5S8",,0.49,0.641,0.015
Cryo-EM structure of Rpl10-inserted (RI) pre-60S ribosomal subunit,3.5,EMD-0374,6n8o,"P05738,P05740,P05749,Q02753,Q02256,P38061,P0C2H8,P05737,P04456,P87262,Q12690,P04650,P04449,P05747,P14120,P05745,P53145,P0CX23,P49167,P14126,P0CX49,P41805,P0CX84,P0CX41,P38861,P49166,Q12522,P0CX45,P0CX27,P05744,P26321,P0CX25,P0CX82,P10664,P36105,P05748,P0C2H6,P17076,P0C0W9,P05743,P0CH08,P02406,P26784,P0CX53,Q02326","P05738,P05740,P05749,Q02753,Q02256,P38061,P0C2H8,P05737,P04456,P87262,Q12690,P04650,P04449,P05747,P14120,P05745,P53145,P0CX23,P49167,P14126,P0CX49,P41805,P0CX84,P0CX41,P38861,P49166,Q12522,P0CX45,P0CX27,P05744,P26321,P0CX25,P0CX82,P10664,P36105,P05748,P0C2H6,P17076,P0C0W9,P05743,P0CH08,P02406,P26784,P0CX53,Q02326",0.493,0.894,0.02
Cryo-EM structure of yeast reconstituted Lso2 bound to 80S ribosomes,3.4,EMD-11097,6z6k,"P38011,P05738,P05740,P0CX29,P05749,Q02753,P38061,P06367,P0CX51,P39939,P0C2H8,P38701,P05737,P0CX55,P41057,P07280,P05750,P0CX33,P0CX35,P04456,P87262,Q3E772,A0A1L4AA68,Q12690,P0CX39,P04650,P04449,P48589,P05747,P14120,Q08745,P05745,P26786,P0CX23,P0CX47,P33442,Q3E792,Q01855,Q3E7X9,P14126,P41805,P0CX49,P32905,P0CX84,P49167,P0CX41,P0CX86,P49166,P0CX37,P25443,P0CX45,P0CX27,P05744,P0C0W1,P35997,P26321,P0CX82,P0CX25,P10664,P05756,P36105,O13516,P05748,P0C2H6,P0C0V8,P05759,P17076,P0C0W9,P02407,P05743,P0CH08,P0CX31,P02406,P26784,Q02326","P38011,P05738,P05740,P0CX29,P05749,Q02753,P38061,P06367,P0CX51,P39939,P0C2H8,P38701,P05737,P0CX55,P41057,P07280,P05750,P0CX33,P0CX35,P04456,P87262,Q3E772,A0A1L4AA68,Q12690,P0CX39,P04650,P04449,P48589,P05747,P14120,Q08745,P05745,P26786,P0CX23,P0CX47,P33442,Q3E792,Q01855,Q3E7X9,P14126,P41805,P0CX49,P32905,P0CX84,P49167,P0CX41,P0CX86,P49166,P0CX37,P25443,P0CX45,P0CX27,P05744,P0C0W1,P35997,P26321,P0CX82,P0CX25,P10664,P05756,P36105,O13516,P05748,P0C2H6,P0C0V8,P05759,P17076,P0C0W9,P02407,P05743,P0CH08,P0CX31,P02406,P26784,Q02326",0.494,0.834,0.03
Cryo-EM Structure of Pre-B-like Complex (core part),3.1,EMD-18548,8qpe,"P83876,Q15459,Q6P2Q9,Q15029,O43290,Q8WWY3,Q96NC0,P55769,O94906,Q8NAV1,Q53GS9,O43395,P55081,O75554,O43172","P83876,Q15459,Q6P2Q9,Q15029,O43290,Q8WWY3,Q96NC0,P55769,O94906,Q8NAV1,Q53GS9,O43395,P55081,O75554,O43172",0.495,0.688,0.085
Yeast RQC complex in state E,2.7,EMD-15424,8agu,"P05738,P05740,A0A6A5Q7I9,P05749,Q02753,P38061,P05317,A0A6A5PWR1,P0C2H8,A0A6A5Q275,P05737,P04456,P87262,Q12690,Q04781,P04650,P04449,A0A8H4F709,P14120,A0A6A5PUZ5,P05745,A0A6A5Q3W0,P0CX49,P0CX84,A0A6A5PUL8,A0A6A5Q0W8,P05739,P0CX41,P0CX43,P49166,Q12522,P0CX45,P0CX27,P05744,P0CX82,P0CX25,A0A6A5Q627,P05748,P36105,P0C2H6,P23301,P17076,P05743,P0CH08,P02406,P26784,A0A8H8UMB4,P0CX23","P05738,P05740,A0A6A5Q7I9,P05749,Q02753,P38061,P05317,A0A6A5PWR1,P0C2H8,A0A6A5Q275,P05737,P04456,P87262,Q12690,Q04781,P04650,P04449,P14120,A0A6A5PUZ5,P05745,A0A6A5Q3W0,P0CX49,P0CX84,A0A6A5PUL8,A0A6A5Q0W8,P05739,P0CX41,P0CX43,P49166,Q12522,P0CX45,P0CX27,P05744,P0CX82,P0CX25,A0A6A5Q627,P05748,P36105,P0C2H6,P23301,P17076,P05743,P0CH08,P02406,P26784,P0CX23",0.496,0.898,0.4
Human C Complex Spliceosome - High-resolution CORE,3.4,EMD-11569,6zym,"Q9NXE8,Q9ULR0,Q9UQ35,Q13573,Q9NW64,Q9BW85,Q6P2Q9,Q14331,Q9HCG8,Q92620,Q9P013,Q9NW82,Q15029,Q99459,Q9Y3C6,O43660,Q96DI7,Q9BZJ0,P41223,Q86X95,O60508","Q9NXE8,Q9ULR0,Q13573,Q9NW64,Q9BW85,Q6P2Q9,Q14331,Q9HCG8,Q92620,Q9P013,Q9NW82,Q15029,Q99459,Q9Y3C6,O43660,Q96DI7,Q9BZJ0,P41223,Q86X95,O60508",0.498,0.924,0.025
Translocation intermediate 3 (TI-3) of 80S S. cerevisiae ribosome with ligands and eEF2 in the presence of sordarin,2.57,EMD-16634,8cg8,"P38011,P05740,P0CX47,P0CX29,P05749,Q02753,P38061,P06367,P05317,P0C2H8,P0CX51,P05737,P0CX55,P07280,P0CX33,P04456,P87262,P0CX35,Q12690,P04650,P04449,A0A6A5PUG0,Q02326,P05747,P14120,P05745,Q08745,P26786,P0CX40,A0A6A5PV92,Q3E7X9,Q3E792,P0CX49,P14126,P41805,P0CX84,P49167,P32905,P33442,P0CX41,A0A6A5Q3Q1,Q01855,A0A8H4FCT7,P49166,A0A8H8UMB4,P0CX37,P25443,P0CX45,P0CX27,P05744,P0C0W1,P35997,P0CX82,P26321,P0CX25,P10664,P05756,P36105,A0A6A5Q7K2,P05748,P0C2H6,P26783,O13516,P0C0V8,P17076,P0C0W9,P02407,A0A6A5PVE9,P05743,P0CH08,P0CX31,P02406,A0A6A5PU37,P26784,P0CX53,P0CX23","P38011,P05740,P0CX47,P0CX29,P05749,Q02753,P38061,P06367,P05317,P0C2H8,P0CX51,P05737,P0CX55,P07280,P0CX33,P04456,P87262,P0CX35,Q12690,P04650,P04449,A0A6A5PUG0,Q02326,P05747,P14120,P05745,Q08745,P26786,P0CX40,A0A6A5PV92,Q3E7X9,Q3E792,P0CX49,P14126,P41805,P0CX84,P49167,P32905,P33442,P0CX41,A0A6A5Q3Q1,Q01855,P49166,P0CX37,P25443,P0CX45,P0CX27,P05744,P0C0W1,P35997,P0CX82,P26321,P0CX25,P10664,P05756,P36105,A0A6A5Q7K2,P05748,P0C2H6,P26783,O13516,P0C0V8,P17076,P0C0W9,P02407,A0A6A5PVE9,P05743,P0CH08,P0CX31,P02406,A0A6A5PU37,P26784,P0CX53,P0CX23",0.499,0.761,0.18
Yeast RQC complex in state D,2.6,EMD-15426,8agw,"P05738,P05740,P05749,Q02753,P38061,P05317,A0A6A5PWR1,P0C2H8,P05737,P04456,P87262,Q12690,Q04781,P04650,P04449,A0A8H4F709,P14120,A0A6A5PUZ5,P05745,P49167,P0CX49,P0CX84,A0A6A5Q0W8,P05739,P0CX41,P0CX86,P0CX43,P49166,Q12522,P0CX45,P0CX27,P05744,P0CX82,P0CX25,A0A6A5Q627,P10664,P05748,P36105,P0C2H6,P17076,P0C0W9,P05743,P0CH08,P02406,P26784,P0CX53,P0CX23","P05738,P05740,P05749,Q02753,P38061,P05317,A0A6A5PWR1,P0C2H8,P05737,P04456,P87262,Q12690,Q04781,P04650,P04449,P14120,A0A6A5PUZ5,P05745,P49167,P0CX49,P0CX84,A0A6A5Q0W8,P05739,P0CX41,P0CX86,P0CX43,P49166,Q12522,P0CX45,P0CX27,P05744,P0CX82,P0CX25,A0A6A5Q627,P10664,P05748,P36105,P0C2H6,P17076,P0C0W9,P05743,P0CH08,P02406,P26784,P0CX53,P0CX23",0.502,0.832,0.55
Yeast RQC complex in state H,2.6,EMD-15425,8agv,"P05738,P05740,P05749,Q02753,P38061,P05317,A0A6A5PWR1,P0C2H8,A0A6A5Q275,P05737,P04456,P87262,Q12690,Q04781,P04650,P04449,A0A8H4F709,P14120,A0A6A5PUZ5,P05745,P49167,P0CX49,P0CX84,A0A6A5Q0W8,P05739,P0CX41,P0CX86,P0CX43,P49166,Q12522,P0CX45,P0CX27,P05744,P0CX82,P0CX25,A0A6A5Q627,P10664,P05748,P36105,P0C2H6,P23301,P17076,P0C0W9,P05743,P0CH08,P02406,P26784,P0CX23","P05738,P05740,P05749,Q02753,P38061,P05317,A0A6A5PWR1,P0C2H8,A0A6A5Q275,P05737,P04456,P87262,Q12690,Q04781,P04650,P04449,P14120,A0A6A5PUZ5,P05745,P49167,P0CX49,P0CX84,A0A6A5Q0W8,P05739,P0CX41,P0CX86,P0CX43,P49166,Q12522,P0CX45,P0CX27,P05744,P0CX82,P0CX25,A0A6A5Q627,P10664,P05748,P36105,P0C2H6,P23301,P17076,P0C0W9,P05743,P0CH08,P02406,P26784,P0CX23",0.503,0.911,0.4
Yeast RQC complex in state F,2.6,EMD-15423,8agt,"P05738,P05740,P05749,Q02753,P38061,P05317,P0C2H8,P05737,P04456,P87262,Q12690,Q04781,P04650,P04449,Q12532,P05747,P14120,P05745,P49167,P0CX49,P0CX84,P14126,P05739,P41805,P0CX41,P0CX86,P0CX43,P49166,Q12522,P0CX45,P0CX27,P05744,P26321,P0CX82,P0CX25,P10664,P05748,P36105,P0C2H6,P23301,P17076,P0C0W9,P05743,P0CH08,P02406,P26784,P0CX53,P0CX23","P05738,P05740,P05749,Q02753,P38061,P05317,P0C2H8,P05737,P04456,P87262,Q12690,Q04781,P04650,P04449,Q12532,P05747,P14120,P05745,P49167,P0CX49,P0CX84,P14126,P05739,P41805,P0CX41,P0CX86,P0CX43,P49166,Q12522,P0CX45,P0CX27,P05744,P26321,P0CX82,P0CX25,P10664,P05748,P36105,P0C2H6,P23301,P17076,P0C0W9,P05743,P0CH08,P02406,P26784,P0CX53,P0CX23",0.507,0.918,0.35
Cryo-EM structure of PRMT5/WDR77 in complex with 6S complex (GRG local refine),3.19,EMD-47478,9e3c,"P62314,O14744","P62314,O14744",0.508,0.792,0.2
Cryo-EM structure of pre-60S ribosome from Saccharomyces cerevisiae rpl4delta63-87 strain at 3.22 Angstroms resolution(state R2),3.22,EMD-30174,7btb,"P05738,P38779,P40078,Q08746,P05740,Q02892,P05749,Q02753,P38061,P0C2H8,P05737,P04456,P87262,P53927,Q12690,Q02326,P33201,P14120,P05745,Q12080,P38202,P36160,P49167,P0CX49,P14126,P0CX84,P0CX41,Q07915,P49166,P40693,Q12522,P0CX45,P25382,P05744,P26321,P0CX82,P53261,P0CX25,P53742,P10664,P36105,P05748,P0C2H6,P17076,P0C0W9,P05743,P02406,P26784,P0CX23","P05738,P38779,P40078,Q08746,P05740,Q02892,P05749,Q02753,P38061,P0C2H8,P05737,P04456,P87262,P53927,Q12690,Q02326,P33201,P14120,P05745,Q12080,P38202,P36160,P49167,P0CX49,P14126,P0CX84,P0CX41,Q07915,P49166,P40693,Q12522,P0CX45,P25382,P05744,P26321,P0CX82,P53261,P0CX25,P53742,P10664,P36105,P05748,P0C2H6,P17076,P0C0W9,P05743,P02406,P26784,P0CX23",0.51,0.711,0.03
Cryo-EM structure of PRMT5/WDR77 in complex with 6S complex,3.06,EMD-47477,9e3b,"P62314,P54105,O14744,Q9BQA1","P62314,P54105,O14744,Q9BQA1",0.512,0.802,0.06
Yeast RQC complex in state with the RING domain of Ltn1 in the OUT position,2.6,EMD-15428,8agz,"P05738,P05740,P05749,Q02753,P38061,P05317,A0A6A5PWR1,P0C2H8,A0A6A5Q275,P05737,P04456,P87262,Q12690,Q04781,P04650,P04449,A0A8H4F709,P14120,A0A6A5PUZ5,P05745,P49167,P0CX49,P0CX84,A0A6A5Q0W8,P05739,P0CX41,P0CX86,P0CX43,P49166,Q12522,P0CX45,P0CX27,P05744,P0CX82,P0CX25,A0A6A5Q627,P10664,P05748,P36105,P0C2H6,P23301,P17076,P0C0W9,P05743,P0CH08,P02406,P26784,P0CX23","P05738,P05740,P05749,Q02753,P38061,P05317,A0A6A5PWR1,P0C2H8,A0A6A5Q275,P05737,P04456,P87262,Q12690,Q04781,P04650,P04449,P14120,A0A6A5PUZ5,P05745,P49167,P0CX49,P0CX84,A0A6A5Q0W8,P05739,P0CX41,P0CX86,P0CX43,P49166,Q12522,P0CX45,P0CX27,P05744,P0CX82,P0CX25,A0A6A5Q627,P10664,P05748,P36105,P0C2H6,P23301,P17076,P0C0W9,P05743,P0CH08,P02406,P26784,P0CX23",0.512,0.919,0.4
Rix1-Rea1 pre-60S particle - full composite structure,3.1,EMD-10839,6ylh,"P05738,P05740,Q02892,P05749,Q02753,A6ZQK9,P38061,P0C2H8,P05737,P04456,P87262,Q12690,P04650,P33201,P14120,P05745,P38202,P0CX23,P53313,P49167,A6ZSZ4,P0CX49,P14126,Q03862,P0CX84,P38883,A6ZR80,P0CX41,P0CX43,P49166,Q07915,Q12522,P0CX45,P53188,P05744,P25382,P26321,P0CX82,P0CX25,P53877,P53742,P10664,P36105,P05748,P0C2H6,Q12019,P40010,P17076,P0C0W9,Q08004,P05743,P02406,P26784,P0CX53,Q02326","P05738,P05740,Q02892,P05749,Q02753,A6ZQK9,P38061,P0C2H8,P05737,P04456,P87262,Q12690,P04650,P33201,P14120,P05745,P38202,P0CX23,P53313,P49167,A6ZSZ4,P0CX49,P14126,Q03862,P0CX84,P38883,A6ZR80,P0CX41,P0CX43,P49166,Q07915,Q12522,P0CX45,P53188,P05744,P25382,P26321,P0CX82,P0CX25,P53877,P53742,P10664,P36105,P05748,P0C2H6,P40010,P17076,P0C0W9,Q08004,P05743,P02406,P26784,P0CX53,Q02326",0.512,0.677,0.025
Human NEXT dimer - focused reconstruction of the single MTR4,3.4,EMD-14513,7z52,"Q6NZY4,P42285","Q6NZY4,P42285",0.512,0.548,0.04
Cryo-EM structures of Lsg1-TAP pre-60S ribosomal particles,3.4,EMD-4630,6qt0,"P05738,P05740,P05749,Q02753,P38061,P0C2H8,Q06709,P05737,P04456,P87262,Q12690,P04650,P04449,Q02326,P05747,P14120,P05745,P49167,P0CX49,P14126,P41805,P26785,P0CX84,P0CX41,P49166,Q12522,P0CX45,P0CX27,P05744,P26321,P0CX82,P0CX25,P10664,P36105,P05748,P0C2H6,P17076,P0C0W9,P05743,P0CH08,P02406,P0CX23","P05738,P05740,P05749,Q02753,P38061,P0C2H8,Q06709,P05737,P04456,P87262,Q12690,P04650,P04449,Q02326,P05747,P14120,P05745,P49167,P0CX49,P14126,P41805,P26785,P0CX84,P0CX41,P49166,Q12522,P0CX45,P0CX27,P05744,P26321,P0CX82,P0CX25,P10664,P36105,P05748,P0C2H6,P17076,P0C0W9,P05743,P0CH08,P02406,P0CX23",0.513,0.808,0.07
"Hypopseudouridylated yeast 80S bound with Taura syndrome virus (TSV) internal ribosome entry site (IRES), eEF2 and GDP, Structure II",2.62,EMD-28635,8evs,"A0A6A5Q7I9,P05317,P0CX51,P05737,A0A6A5Q2N7,P04650,P14120,Q08745,A0A6A5Q3W0,A0A6A5PV92,P0CX49,A0A6A5Q0E8,A0A6A5PWF7,P0CX37,P0CX45,P0CX27,P05744,P05756,P05738,P06367,A0A6A5PWR1,P0CX55,P07280,P87262,A0A1L4AA68,A0A6A5PUZ5,P05745,A0A6A5PY83,P14126,P0CX84,A0A6A5Q0W8,A0A6A5Q3Q1,A0A6A5Q700,P35997,P0CX82,P0C0V8,P02407,A0A6A5PVE9,A0A6A5Q6F2,Q02326,P05740,P05749,Q02753,A0A6A5PSE9,P0C2H8,A0A6A5Q8I3,P0CX35,P04456,P0CX39,B3LMD0,A0A6A5Q1M9,P26786,P0CX47,P32905,P0CX41,P0CX86,P49166,P0CX25,A0A6A5PRY4,P36105,O13516,A0A6A5PZ18,P0C2H6,P17076,P05743,P0CH08,P0CX31,P02406,P26784,P38011,P0CX29,P0CX33,Q12690,A0A6A5PUL8,P32324,P05748,A0A6A5PU37","A0A6A5Q7I9,P05317,P0CX51,P05737,A0A6A5Q2N7,P04650,P14120,Q08745,A0A6A5Q3W0,A0A6A5PV92,P0CX49,A0A6A5Q0E8,A0A6A5PWF7,P0CX37,P0CX45,P0CX27,P05744,P05756,P05738,P06367,A0A6A5PWR1,P0CX55,P07280,P87262,A0A1L4AA68,A0A6A5PUZ5,P05745,A0A6A5PY83,P14126,P0CX84,A0A6A5Q0W8,A0A6A5Q3Q1,A0A6A5Q700,P35997,P0CX82,P0C0V8,P02407,A0A6A5PVE9,A0A6A5Q6F2,Q02326,P05740,P05749,Q02753,A0A6A5PSE9,P0C2H8,A0A6A5Q8I3,P0CX35,P04456,P0CX39,B3LMD0,A0A6A5Q1M9,P26786,P0CX47,P32905,P0CX41,P0CX86,P49166,P0CX25,A0A6A5PRY4,P36105,O13516,A0A6A5PZ18,P0C2H6,P17076,P05743,P0CH08,P0CX31,P02406,P26784,P38011,P0CX29,P0CX33,Q12690,A0A6A5PUL8,P32324,P05748,A0A6A5PU37",0.513,0.813,0.6
Trypanosoma brucei nuclear cap-binding complex (CBC) bound to cap4,2.8,EMD-50217,9f67,"Q38BU6,Q387Z0,Q585L4","Q38BU6,Q387Z0,Q585L4",0.514,0.828,0.25
