title,resolution,emdb_id,fitted_pdbs,xref_UNIPROTKB,xref_ALPHAFOLD,Q-score,atom_inclusion,recommended_contour_level
"Rix1-Rea1 pre-60S particle - 60S core, body 1 (rigid body refinement)",3.0,EMD-10838,6ylg,"P05738,P05740,Q02892,P05749,Q02753,A6ZQK9,P38061,P0C2H8,P05737,P04456,P87262,Q12690,P04650,P33201,P14120,P05745,P38202,P0CX23,P53313,P49167,A6ZSZ4,P0CX49,P14126,Q03862,P0CX84,A6ZR80,P0CX41,P0CX43,P49166,Q07915,Q12522,P0CX45,P53188,P05744,P25382,P26321,P0CX82,P0CX25,P53742,P10664,P36105,P05748,P0C2H6,P40010,P17076,P0C0W9,Q08004,P05743,P02406,P26784,P0CX53,Q02326","P05738,P05740,Q02892,P05749,Q02753,A6ZQK9,P38061,P0C2H8,P05737,P04456,P87262,Q12690,P04650,P33201,P14120,P05745,P38202,P0CX23,P53313,P49167,A6ZSZ4,P0CX49,P14126,Q03862,P0CX84,A6ZR80,P0CX41,P0CX43,P49166,Q07915,Q12522,P0CX45,P53188,P05744,P25382,P26321,P0CX82,P0CX25,P53742,P10664,P36105,P05748,P0C2H6,P40010,P17076,P0C0W9,Q08004,P05743,P02406,P26784,P0CX53,Q02326",0.545,0.806,0.02
yeast 80S ribosome in complex with the Not5 subunit of the CCR4-NOT complex,2.8,EMD-10431,6tb3,"P38011,P05738,P05740,Q3E757,P0CX29,P05749,Q02753,P38061,P0CX51,P39939,P0C2H8,P38701,P05737,P0CX55,P41057,P14127,P07280,P05750,A0A0J9X221,P0CX35,P0CX33,P04456,P87262,Q12690,P04650,P04449,P48589,P05747,P14120,Q08745,P05745,P26786,P0CX47,P33442,Q3E792,Q01855,Q3E7X9,P14126,P05739,P41805,P32905,P0CX49,P0CX84,P0CX41,P0CX87,P39516,P0CX43,P49166,P49167,P0CX37,P25443,P0CX45,P0CX27,P05744,P0C0W1,P35997,P26321,P0CX82,P0CX25,P10664,P05756,P36105,O13516,P05748,P0C2H6,P0C0V8,P05759,Q12514,P17076,P05743,P0CH08,P0CX31,P02406,P26784,P0CX23","P38011,P05738,P05740,Q3E757,P0CX29,P05749,Q02753,P38061,P0CX51,P39939,P0C2H8,P38701,P05737,P0CX55,P41057,P14127,P07280,P05750,A0A0J9X221,P0CX35,P0CX33,P04456,P87262,Q12690,P04650,P04449,P48589,P05747,P14120,Q08745,P05745,P26786,P0CX47,P33442,Q3E792,Q01855,Q3E7X9,P14126,P05739,P41805,P32905,P0CX49,P0CX84,P0CX41,P0CX87,P39516,P0CX43,P49166,P49167,P0CX37,P25443,P0CX45,P0CX27,P05744,P0C0W1,P35997,P26321,P0CX82,P0CX25,P10664,P05756,P36105,O13516,P05748,P0C2H6,P0C0V8,P05759,Q12514,P17076,P05743,P0CH08,P0CX31,P02406,P26784,P0CX23",0.543,0.878,0.038
Yeast 80S ribosome in complex with eIF5A and decoding A-site and P-site tRNAs.,3.1,EMD-10537,6tnu,"P38011,P05738,P05740,Q3E757,P0CX29,P05749,Q02753,P38061,P0CX51,P39939,P0C2H8,P38701,P05737,P0CX55,P41057,P14127,P07280,P05750,A0A0J9X221,P0CX35,P0CX33,P04456,A0A1L4AA68,P87262,Q12690,P04650,P04449,P48589,P05747,P14120,Q08745,P05745,P26786,P0CX47,Q3E7X9,Q3E792,Q01855,P14126,P05739,P41805,P0CX49,P0CX84,P49167,P0CX41,P39516,P49166,P0CX37,P25443,P0CX45,P0CX27,P05744,P0C0W1,P35997,B3LI22,P26321,P0CX82,P0CX25,P10664,P05756,P36105,O13516,P05748,P0C2H6,P0C0V8,P05759,P23301,P17076,P05743,P0CH08,P0CX31,P02406,P26784,B3RHV0,P0CX23","P38011,P05738,P05740,Q3E757,P0CX29,P05749,Q02753,P38061,P0CX51,P39939,P0C2H8,P38701,P05737,P0CX55,P41057,P14127,P07280,P05750,A0A0J9X221,P0CX35,P0CX33,P04456,A0A1L4AA68,P87262,Q12690,P04650,P04449,P48589,P05747,P14120,Q08745,P05745,P26786,P0CX47,Q3E7X9,Q3E792,Q01855,P14126,P05739,P41805,P0CX49,P0CX84,P49167,P0CX41,P39516,P49166,P0CX37,P25443,P0CX45,P0CX27,P05744,P0C0W1,P35997,B3LI22,P26321,P0CX82,P0CX25,P10664,P05756,P36105,O13516,P05748,P0C2H6,P0C0V8,P05759,P23301,P17076,P05743,P0CH08,P0CX31,P02406,P26784,B3RHV0,P0CX23",0.463,0.881,0.035
The cryo-EM structure of SDD1-stalled collided trisome.,3.3,EMD-10315,6sv4,"P05738,P38011,P05740,P0CX29,P05749,Q02753,P38061,P06367,P05317,P0CX51,P0C2H8,P38701,P05737,P0CX55,P0C0X0,P14127,P41057,P07280,P05750,P0CX33,P0CX35,P04456,P87262,A0A1L4AA68,P39938,Q12690,P0CX39,P04650,P04449,P48589,P05747,P14120,Q08745,P05745,P26786,P0CX23,P0CX47,P33442,Q3E792,Q01855,P14126,P0CX49,P41805,P0CX84,P32905,P49167,P0CX41,P49166,P0CX37,P25443,P0CX45,P0CX27,P05744,P0C0W1,P26321,P35997,P0CX82,P0CX25,P10664,P05756,P36105,P05748,O13516,P0C2H6,P0C0V8,P05759,P17076,P0C0W9,P05743,P0CH08,P0CX31,P02406,P26784,Q02326","P05738,P38011,P05740,P0CX29,P05749,Q02753,P38061,P06367,P05317,P0CX51,P0C2H8,P38701,P05737,P0CX55,P0C0X0,P14127,P41057,P07280,P05750,P0CX33,P0CX35,P04456,P87262,A0A1L4AA68,P39938,Q12690,P0CX39,P04650,P04449,P48589,P05747,P14120,Q08745,P05745,P26786,P0CX23,P0CX47,P33442,Q3E792,Q01855,P14126,P0CX49,P41805,P0CX84,P32905,P49167,P0CX41,P49166,P0CX37,P25443,P0CX45,P0CX27,P05744,P0C0W1,P26321,P35997,P0CX82,P0CX25,P10664,P05756,P36105,P05748,O13516,P0C2H6,P0C0V8,P05759,P17076,P0C0W9,P05743,P0CH08,P0CX31,P02406,P26784,Q02326",0.326,0.904,0.02
Cryo-EM structure of an active human histone pre-mRNA 3'-end processing machinery at 3.2 Angstrom resolution,3.2,EMD-21050,6v4x,"P62308,P62306,P62318,Q969L4,Q92797,P14678,P62304,Q9UKF6,Q9P2I0,P83369","P62308,P62306,P62318,Q969L4,Q92797,P14678,P62304,Q9UKF6,Q9P2I0,P83369",0.516,0.736,0.0243
Structure of yeast 80S ribosome stalled on the CGA-CGA inhibitory codon combination.,3.2,EMD-10396,6t7i,"P38011,P05738,P05740,P0CX29,P05749,Q02753,P24000,P06367,P38061,P0CX51,P0C2H8,P38701,P05737,P0CX55,P41057,P14127,P0C0X0,P07280,P05750,P0CX33,P0CX35,P04456,P87262,A0A1L4AA68,P39938,Q12690,P0CX39,P04650,P48589,P05747,P14120,Q08745,P05745,P26786,P0CX47,P33442,Q3E792,Q01855,P14126,P05739,P41805,P0CX49,P32905,P0CX84,P49167,P0CX41,P0CX87,P49166,P0CX37,P25443,P0CX45,P0CX27,P05744,P0C0W1,P35997,P26321,P0CX82,P0CX25,P10664,P05756,P36105,O13516,P05748,P0C2H6,P0C0V8,P05759,P17076,P0C0W9,P05743,P0CH08,P0CX31,P02406,P26784,P0CX23","P38011,P05738,P05740,P0CX29,P05749,Q02753,P24000,P06367,P38061,P0CX51,P0C2H8,P38701,P05737,P0CX55,P41057,P14127,P0C0X0,P07280,P05750,P0CX33,P0CX35,P04456,P87262,A0A1L4AA68,P39938,Q12690,P0CX39,P04650,P48589,P05747,P14120,Q08745,P05745,P26786,P0CX47,P33442,Q3E792,Q01855,P14126,P05739,P41805,P0CX49,P32905,P0CX84,P49167,P0CX41,P0CX87,P49166,P0CX37,P25443,P0CX45,P0CX27,P05744,P0C0W1,P35997,P26321,P0CX82,P0CX25,P10664,P05756,P36105,O13516,P05748,P0C2H6,P0C0V8,P05759,P17076,P0C0W9,P05743,P0CH08,P0CX31,P02406,P26784,P0CX23",0.477,0.914,0.022
Structure of yeast disome (di-ribosome) stalled on poly(A) tract.,4.0,EMD-10398,6t83,"P38011,P05738,P05740,P0CX29,P05749,Q02753,P38061,P06367,P05317,P0CX51,P0C2H8,P38701,P05737,P0CX55,P41057,P14127,P0C0X0,P07280,P05750,P0CX33,P0CX35,P04456,P87262,A0A1L4AA68,P39938,Q12690,P0CX39,P04650,P04449,P48589,P05747,P14120,Q08745,P05745,P26786,P0CX23,P0CX47,P33442,Q3E792,Q01855,P14126,P0CX49,P41805,P0CX84,P32905,P49167,P0CX41,P49166,P0CX37,P25443,P0CX45,P0CX27,P05744,P0C0W1,P35997,P26321,P0CX82,P0CX25,P10664,P05756,P36105,O13516,P05748,P0C2H6,P0C0V8,P05759,P17076,P0C0W9,P05743,P0CH08,P0CX31,P02406,P26784,Q02326","P38011,P05738,P05740,P0CX29,P05749,Q02753,P38061,P06367,P05317,P0CX51,P0C2H8,P38701,P05737,P0CX55,P41057,P14127,P0C0X0,P07280,P05750,P0CX33,P0CX35,P04456,P87262,A0A1L4AA68,P39938,Q12690,P0CX39,P04650,P04449,P48589,P05747,P14120,Q08745,P05745,P26786,P0CX23,P0CX47,P33442,Q3E792,Q01855,P14126,P0CX49,P41805,P0CX84,P32905,P49167,P0CX41,P49166,P0CX37,P25443,P0CX45,P0CX27,P05744,P0C0W1,P35997,P26321,P0CX82,P0CX25,P10664,P05756,P36105,O13516,P05748,P0C2H6,P0C0V8,P05759,P17076,P0C0W9,P05743,P0CH08,P0CX31,P02406,P26784,Q02326",0.372,0.897,0.02
Structure of yeast 80S ribosome stalled on poly(A) tract.,3.1,EMD-10397,6t7t,"P38011,P05738,P05740,Q3E757,P0CX29,P05749,Q02753,P38061,P0CX51,P39939,P0C2H8,P38701,P05737,P0CX55,P41057,P14127,P07280,P05750,A0A0J9X221,P0CX35,P0CX33,P04456,A0A1L4AA68,P87262,Q12690,P04650,P04449,P48589,P05747,P14120,Q08745,P05745,P26786,P0CX47,Q3E7X9,Q3E792,Q01855,P14126,P05739,P41805,P0CX49,P0CX84,P49167,P0CX41,P39516,P49166,P0CX37,P25443,P0CX45,P0CX27,P05744,P0C0W1,P35997,B3LI22,P26321,P0CX82,P0CX25,P10664,P05756,P36105,O13516,P05748,P0C2H6,P0C0V8,P05759,P17076,P05743,P0CH08,P0CX31,P02406,P26784,B3RHV0,P0CX23","P38011,P05738,P05740,Q3E757,P0CX29,P05749,Q02753,P38061,P0CX51,P39939,P0C2H8,P38701,P05737,P0CX55,P41057,P14127,P07280,P05750,A0A0J9X221,P0CX35,P0CX33,P04456,A0A1L4AA68,P87262,Q12690,P04650,P04449,P48589,P05747,P14120,Q08745,P05745,P26786,P0CX47,Q3E7X9,Q3E792,Q01855,P14126,P05739,P41805,P0CX49,P0CX84,P49167,P0CX41,P39516,P49166,P0CX37,P25443,P0CX45,P0CX27,P05744,P0C0W1,P35997,B3LI22,P26321,P0CX82,P0CX25,P10664,P05756,P36105,O13516,P05748,P0C2H6,P0C0V8,P05759,P17076,P05743,P0CH08,P0CX31,P02406,P26784,B3RHV0,P0CX23",0.488,0.818,0.045
Structure of yeast 80S ribosome stalled on the CGA-CCG inhibitory codon combination.,2.6,EMD-10377,6t4q,"P38011,P05738,P05740,Q3E757,P0CX29,P05749,Q02753,P38061,P0CX51,P39939,P0C2H8,P38701,P05737,P0CX55,P41057,P07280,P05750,P0CX33,P0CX35,P04456,P87262,A0A1L4AA68,Q12690,P0CX39,P04650,P04449,P48589,P05747,P14120,Q08745,P05745,P26786,P0CX47,P33442,Q3E792,Q01855,Q3E7X9,P14126,P05739,P41805,P0CX49,P0CX84,P49167,P0CX41,P32905,P39516,P49166,P0CX37,P25443,P0CX45,P0CX27,P05744,P0C0W1,P35997,P26321,P0CX82,P0CX25,P10664,P05756,P36105,O13516,P05748,P0C2H6,P0C0V8,P05759,P17076,P02407,P05743,P0CH08,P0CX31,P02406,P26784,P0CX23","P38011,P05738,P05740,Q3E757,P0CX29,P05749,Q02753,P38061,P0CX51,P39939,P0C2H8,P38701,P05737,P0CX55,P41057,P07280,P05750,P0CX33,P0CX35,P04456,P87262,A0A1L4AA68,Q12690,P0CX39,P04650,P04449,P48589,P05747,P14120,Q08745,P05745,P26786,P0CX47,P33442,Q3E792,Q01855,Q3E7X9,P14126,P05739,P41805,P0CX49,P0CX84,P49167,P0CX41,P32905,P39516,P49166,P0CX37,P25443,P0CX45,P0CX27,P05744,P0C0W1,P35997,P26321,P0CX82,P0CX25,P10664,P05756,P36105,O13516,P05748,P0C2H6,P0C0V8,P05759,P17076,P02407,P05743,P0CH08,P0CX31,P02406,P26784,P0CX23",0.581,0.895,0.0612
Saccharomyces cerevisiae spliceosomal E complex (ACT1),3.2,EMD-0361,6n7r,"Q02260,P43321,P32605,Q00916,P40204,P53207,Q06217,P40018,Q12330,Q03782,Q07508,P54999,Q05900,Q03776,P39682,Q00539","Q02260,P43321,P32605,Q00916,P40204,P53207,Q06217,P40018,Q12330,Q03782,Q07508,P54999,Q05900,Q03776,P39682,Q00539",0.427,0.574,0.05
Saccharomyces cerevisiae spliceosomal E complex (UBC4),3.6,EMD-0360,6n7p,"P43321,P32605,P53207,Q12330,Q03776,Q06217,P34160,Q08920,Q07508,Q05900,P40204,Q00916,P39682,Q03782,Q00539,Q02260,P33203,P40018,P54999","P43321,P32605,P53207,Q12330,Q03776,Q06217,P34160,Q08920,Q07508,Q05900,P40204,Q00916,P39682,Q03782,Q00539,Q02260,P33203,P40018,P54999",0.352,0.523,0.065
"Cryo-EM structure of the 90S pre-ribosome (Kre33-Noc4) from Chaetomium thermophilum, state B1",3.5,EMD-10052,6rxu,"G0SCT7,G0S3T2,G0SDL4,G0S1A6,G0SCS8,G0S7Z2,G0SAJ6,G0S5F1,G0SF32,G0S445,G0SGM0,G0SE90,G0SF00,G0SF93,G0S273,G0SGY2,G0S3V7,G0SEI5,P0CU28,G0S1Z0,G0S5J4,G0S8Y4,G0RYX2,G0S612,G0S8C4,G0RZM9,G0S7X0,G0RZ99,G0RY94,G0SHI0,G0SDW0,G0S9M9,G0S9I7,G0RZL4,G0S5L1,G0SBN9,G0SHP3,G0SBR7,G0S6J7,G0SG51,G0S0B1,G0S4E3,G0RY45,G0S0Z4,P0CT47,G0SG95,G0S872,G0SAY9,G0RY43,G0SFL1,G0S387,G0S2U4,G0RZL9,G0RY17,G0S902,G0RYF6,G0S4H3,G0S7T8","G0SCT7,G0S3T2,G0SDL4,G0S1A6,G0SCS8,G0S7Z2,G0SAJ6,G0S5F1,G0SF32,G0S445,G0SGM0,G0SE90,G0SF00,G0SF93,G0S273,G0SGY2,G0S3V7,G0SEI5,P0CU28,G0S1Z0,G0S5J4,G0S8Y4,G0RYX2,G0S612,G0S8C4,G0RZM9,G0S7X0,G0RZ99,G0RY94,G0SHI0,G0SDW0,G0S9M9,G0S9I7,G0RZL4,G0SBN9,G0SBR7,G0S6J7,G0SG51,G0S0B1,G0S4E3,G0RY45,G0S0Z4,P0CT47,G0SG95,G0S872,G0SAY9,G0RY43,G0SFL1,G0S387,G0S2U4,G0RZL9,G0RY17,G0S902,G0RYF6,G0S4H3,G0S7T8",0.44,0.77,0.03
"Cryo-EM structure of the 90S pre-ribosome (Kre33-Noc4) from Chaetomium thermophilum, state B2",4.0,EMD-10053,6rxv,"G0SCT7,G0S3T2,G0SDL4,G0S1A6,G0SCS8,G0S7Z2,G0SAJ6,G0S5F1,G0SF32,G0S445,G0SGM0,G0SE90,G0SF00,G0SF93,G0S273,G0SGY2,G0S3V7,G0SEI5,G0S2E0,P0CU28,G0S1Z0,G0S5J4,G0S8Y4,G0RYX2,G0S612,G0S8C4,G0RZM9,G0S7X0,G0RZ99,G0RY94,G0SHI0,G0SDW0,G0SDB8,G0S9M9,G0S9I7,G0RZL4,G0S5L1,G0SBN9,G0SHP3,G0SBR7,G0S6J7,G0SG51,G0S0B1,G0S4E3,G0RY45,G0S0Z4,P0CT47,G0SG95,G0S872,G0SAY9,G0RY43,G0SFL1,G0S387,G0S2U4,G0RZL9,G0RY17,G0S902,G0RYF6,G0S4H3,G0S7T8","G0SCT7,G0S3T2,G0SDL4,G0S1A6,G0SCS8,G0S7Z2,G0SAJ6,G0S5F1,G0SF32,G0S445,G0SGM0,G0SE90,G0SF00,G0SF93,G0S273,G0SGY2,G0S3V7,G0SEI5,G0S2E0,P0CU28,G0S1Z0,G0S5J4,G0S8Y4,G0RYX2,G0S612,G0S8C4,G0RZM9,G0S7X0,G0RZ99,G0RY94,G0SHI0,G0SDW0,G0SDB8,G0S9M9,G0S9I7,G0RZL4,G0SBN9,G0SBR7,G0S6J7,G0SG51,G0S0B1,G0S4E3,G0RY45,G0S0Z4,P0CT47,G0SG95,G0S872,G0SAY9,G0RY43,G0SFL1,G0S387,G0S2U4,G0RZL9,G0RY17,G0S902,G0RYF6,G0S4H3,G0S7T8",0.371,0.873,0.03
Yeast Vms1-60S ribosomal subunit complex (post-state),3.4,EMD-4752,6r86,"P05738,P05740,Q3E757,P05749,Q02753,P38061,P05317,Q04311,P0C2H8,P05737,P04456,P87262,Q12690,P04650,P04449,P05747,P14120,Q02326,P05745,P49167,P0CX49,P0CX84,P41805,P14126,P0CX41,P0CX43,P49166,Q12522,P0CX45,P0CX27,P05744,P26321,P0CX82,P0CX25,P10664,P36105,P05748,P0C2H6,P17076,P0CH08,P05743,P02406,P26784,P0CX53,P0CX23","P05738,P05740,Q3E757,P05749,Q02753,P38061,P05317,Q04311,P0C2H8,P05737,P04456,P87262,Q12690,P04650,P04449,P05747,P14120,Q02326,P05745,P49167,P0CX49,P0CX84,P41805,P14126,P0CX41,P0CX43,P49166,Q12522,P0CX45,P0CX27,P05744,P26321,P0CX82,P0CX25,P10664,P36105,P05748,P0C2H6,P17076,P0CH08,P05743,P02406,P26784,P0CX53,P0CX23",0.462,0.918,0.025
Saccharomyces cerevisiae 80S ribosome bound with ABCF protein New1,3.28,EMD-10098,6s47,"P05738,P38011,P05740,Q3E757,P0CX29,P05749,Q02753,P38061,P06367,P0C2H8,P0CX51,P39939,P38701,P05737,P0CX55,P41057,P07280,P05750,P0CX33,P04456,P87262,P0CX35,A0A1L4AA68,Q12690,P0CX39,P04650,P04449,Q02326,P05747,P14120,P48589,P05745,Q08745,P26786,P0CX47,Q3E7X9,P49167,Q01855,P0CX49,P14126,P41805,P0CX84,P0CX87,P32905,Q3E792,P0CX41,Q08972,P49166,P0CX37,P25443,P0CX45,P0CX27,P05744,P0C0W1,P26321,P0CX82,P0CX25,P35997,P10664,P05756,P36105,P05748,O13516,P0C2H6,P0C0V8,P05759,P17076,P02407,P05743,P0CH08,P02406,P0CX31,P26784,B3RHV0,P0CX23","P05738,P38011,P05740,Q3E757,P0CX29,P05749,Q02753,P38061,P06367,P0C2H8,P0CX51,P39939,P38701,P05737,P0CX55,P41057,P07280,P05750,P0CX33,P04456,P87262,P0CX35,A0A1L4AA68,Q12690,P0CX39,P04650,P04449,Q02326,P05747,P14120,P48589,P05745,Q08745,P26786,P0CX47,Q3E7X9,P49167,Q01855,P0CX49,P14126,P41805,P0CX84,P0CX87,P32905,Q3E792,P0CX41,Q08972,P49166,P0CX37,P25443,P0CX45,P0CX27,P05744,P0C0W1,P26321,P0CX82,P0CX25,P35997,P10664,P05756,P36105,P05748,O13516,P0C2H6,P0C0V8,P05759,P17076,P02407,P05743,P0CH08,P02406,P0CX31,P26784,B3RHV0,P0CX23",0.472,0.769,0.08
Cryo-EM structures of Lsg1-TAP pre-60S ribosomal particles,3.5,EMD-4636,6qtz,"P05738,P05740,P05749,Q02753,P38061,P0C2H8,Q06709,P05737,P04456,P87262,Q12690,P04650,P04449,Q02326,P05747,P14120,P05745,P53145,P49167,P0CX49,P14126,P0CX84,P26785,P41805,P0CX41,P38861,P49166,Q12522,P0CX45,P0CX27,P05744,P26321,P0CX82,P0CX25,P10664,P36105,P05748,P0C2H6,P17076,P0C0W9,P05743,P0CH08,P02406,P0CX23","P05738,P05740,P05749,Q02753,P38061,P0C2H8,Q06709,P05737,P04456,P87262,Q12690,P04650,P04449,Q02326,P05747,P14120,P05745,P53145,P49167,P0CX49,P14126,P0CX84,P26785,P41805,P0CX41,P38861,P49166,Q12522,P0CX45,P0CX27,P05744,P26321,P0CX82,P0CX25,P10664,P36105,P05748,P0C2H6,P17076,P0C0W9,P05743,P0CH08,P02406,P0CX23",0.463,0.793,0.07
Cryo-EM structures of Lsg1-TAP pre-60S ribosomal particles,3.9,EMD-10071,6s05,"P05738,P05740,P05749,Q02753,P38061,Q02256,P0C2H8,Q06709,P05737,P04456,P87262,Q12690,P04650,P04449,Q02326,P05747,P14120,P05745,P53145,P49167,P0CX49,P14126,P0CX84,P26785,P0CX41,P38861,P49166,Q12522,P0CX45,P0CX27,P05744,P26321,P0CX82,P0CX25,P10664,P36105,P05748,P0C2H6,P17076,P0C0W9,P05743,P02406,P0CX23","P05738,P05740,P05749,Q02753,P38061,Q02256,P0C2H8,Q06709,P05737,P04456,P87262,Q12690,P04650,P04449,Q02326,P05747,P14120,P05745,P53145,P49167,P0CX49,P14126,P0CX84,P26785,P0CX41,P38861,P49166,Q12522,P0CX45,P0CX27,P05744,P26321,P0CX82,P0CX25,P10664,P36105,P05748,P0C2H6,P17076,P0C0W9,P05743,P02406,P0CX23",0.432,0.742,0.08
Yeast Vms1 (Q295L)-60S ribosomal subunit complex (pre-state without Arb1),3.4,EMD-4753,6r87,"P05738,P05740,Q3E757,P05749,Q02753,P38061,P05317,Q04311,P0C2H8,P05737,P04456,P87262,Q12690,P04650,P04449,P05747,P14120,Q02326,P05745,P49167,P0CX49,P0CX84,P41805,P14126,P0CX41,P0CX43,P49166,Q12522,P0CX45,P0CX27,P05744,P26321,P0CX82,P0CX25,P10664,P36105,P05748,P0C2H6,P17076,P0CH08,P05743,P02406,P26784,P0CX53,P0CX23","P05738,P05740,Q3E757,P05749,Q02753,P38061,P05317,Q04311,P0C2H8,P05737,P04456,P87262,Q12690,P04650,P04449,P05747,P14120,Q02326,P05745,P49167,P0CX49,P0CX84,P41805,P14126,P0CX41,P0CX43,P49166,Q12522,P0CX45,P0CX27,P05744,P26321,P0CX82,P0CX25,P10664,P36105,P05748,P0C2H6,P17076,P0CH08,P05743,P02406,P26784,P0CX53,P0CX23",0.455,0.924,0.025
Cryo-EM structures of Lsg1-TAP pre-60S ribosomal particles,3.1,EMD-4560,6qik,"P05738,P05740,P05749,Q02753,P38061,P0C2H8,Q06709,P05737,P04456,P87262,Q12690,P04650,P04449,Q02326,P05747,P14120,P05745,P53145,P49167,P0CX49,P14126,P0CX84,P26785,P0CX41,P38861,P49166,Q12522,P0CX45,P0CX27,P05744,P26321,P0CX82,P0CX25,P10664,P36105,P05748,P0C2H6,P17076,P0C0W9,P05743,P0CH08,P02406,P0CX23","P05738,P05740,P05749,Q02753,P38061,P0C2H8,Q06709,P05737,P04456,P87262,Q12690,P04650,P04449,Q02326,P05747,P14120,P05745,P53145,P49167,P0CX49,P14126,P0CX84,P26785,P0CX41,P38861,P49166,Q12522,P0CX45,P0CX27,P05744,P26321,P0CX82,P0CX25,P10664,P36105,P05748,P0C2H6,P17076,P0C0W9,P05743,P0CH08,P02406,P0CX23",0.519,0.828,0.07
Cryo-EM structures of Lsg1-TAP pre-60S ribosomal particles,3.2,EMD-10068,6rzz,"P05738,P05740,P05749,Q02753,P38061,Q02256,P0C2H8,P05737,P04456,P87262,Q12690,P38344,P04650,P04449,Q02326,P05747,P14120,P05745,P53145,P49167,P0CX49,P14126,P0CX84,P26785,Q03862,P0CX41,P38861,P49166,Q12522,P0CX45,P0CX27,P05744,P26321,P0CX82,P0CX25,P10664,P36105,P05748,P0C2H6,P17076,P0C0W9,P05743,P02406,P0CX23","P05738,P05740,P05749,Q02753,P38061,Q02256,P0C2H8,P05737,P04456,P87262,Q12690,P38344,P04650,P04449,Q02326,P05747,P14120,P05745,P53145,P49167,P0CX49,P14126,P0CX84,P26785,Q03862,P0CX41,P38861,P49166,Q12522,P0CX45,P0CX27,P05744,P26321,P0CX82,P0CX25,P10664,P36105,P05748,P0C2H6,P17076,P0C0W9,P05743,P02406,P0CX23",0.53,0.832,0.07
Yeast Vms1 (Q295L)-60S ribosomal subunit complex (pre-state with Arb1),3.6,EMD-4751,6r84,"P05738,P05740,Q3E757,P05749,Q02753,P38061,P05317,Q04311,P0C2H8,P05737,P04456,P87262,Q12690,P04650,P04449,P05747,P14120,Q02326,P05745,P49167,P0CX84,P0CX49,P41805,P14126,P0CX41,P0CX43,P49166,P40024,Q12522,P0CX45,P0CX27,P05744,P26321,P0CX82,P0CX25,P10664,P36105,P05748,P0C2H6,P17076,P0CH08,P05743,P02406,P26784,P0CX53,P0CX23","P05738,P05740,Q3E757,P05749,Q02753,P38061,P05317,Q04311,P0C2H8,P05737,P04456,P87262,Q12690,P04650,P04449,P05747,P14120,Q02326,P05745,P49167,P0CX84,P0CX49,P41805,P14126,P0CX41,P0CX43,P49166,P40024,Q12522,P0CX45,P0CX27,P05744,P26321,P0CX82,P0CX25,P10664,P36105,P05748,P0C2H6,P17076,P0CH08,P05743,P02406,P26784,P0CX53,P0CX23",0.422,0.907,0.025
Cryo-EM structures of Lsg1-TAP pre-60S ribosomal particles,3.3,EMD-4884,6ri5,"P05738,P05740,P05749,Q02753,P38061,P0C2H8,Q06709,P05737,P04456,P87262,Q12690,P04650,P04449,Q02326,P05747,P14120,P05745,P53145,P49167,P0CX49,P14126,P0CX84,P26785,P41805,P0CX41,P38861,P49166,Q12522,P0CX45,P0CX27,P05744,P26321,P0CX82,P0CX25,P10664,P36105,P05748,P0C2H6,P17076,P0C0W9,P05743,P0CH08,P02406,P0CX23","P05738,P05740,P05749,Q02753,P38061,P0C2H8,Q06709,P05737,P04456,P87262,Q12690,P04650,P04449,Q02326,P05747,P14120,P05745,P53145,P49167,P0CX49,P14126,P0CX84,P26785,P41805,P0CX41,P38861,P49166,Q12522,P0CX45,P0CX27,P05744,P26321,P0CX82,P0CX25,P10664,P36105,P05748,P0C2H6,P17076,P0C0W9,P05743,P0CH08,P02406,P0CX23",0.439,0.778,0.06
Cryo-EM structures of Lsg1-TAP pre-60S ribosomal particles,3.4,EMD-4630,6qt0,"P05738,P05740,P05749,Q02753,P38061,P0C2H8,Q06709,P05737,P04456,P87262,Q12690,P04650,P04449,Q02326,P05747,P14120,P05745,P49167,P0CX49,P14126,P41805,P26785,P0CX84,P0CX41,P49166,Q12522,P0CX45,P0CX27,P05744,P26321,P0CX82,P0CX25,P10664,P36105,P05748,P0C2H6,P17076,P0C0W9,P05743,P0CH08,P02406,P0CX23","P05738,P05740,P05749,Q02753,P38061,P0C2H8,Q06709,P05737,P04456,P87262,Q12690,P04650,P04449,Q02326,P05747,P14120,P05745,P49167,P0CX49,P14126,P41805,P26785,P0CX84,P0CX41,P49166,Q12522,P0CX45,P0CX27,P05744,P26321,P0CX82,P0CX25,P10664,P36105,P05748,P0C2H6,P17076,P0C0W9,P05743,P0CH08,P02406,P0CX23",0.513,0.808,0.07
Cryo-EM structure of the yeast B*-b1 complex at an average resolution of 3.86 angstrom,3.86,EMD-0691,6j6n,"P43321,P53277,P40567,Q12330,P28004,P36048,P33334,Q04048,Q08963,Q03772,Q06217,Q12417,P40968,Q12046,P53333,P25337,Q03375,P38241,P40204,P32523,P21374,Q02260,Q03654,P40018,Q12309,P54999,Q06091","P43321,P53277,P40567,Q12330,P28004,P36048,P33334,Q04048,Q08963,Q03772,Q06217,Q12417,P40968,Q12046,P53333,P25337,Q03375,P38241,P40204,P32523,P21374,Q02260,Q03654,P40018,Q12309,P54999,Q06091",0.248,0.683,0.028
